filename,scientific_name,common_name,latitude,longitude,date,source,license,url_hash,original_url,country,state,city,region_text,blip_caption,rich_caption,avg_temp_C,elevation_m
image_aaad640bdb9d9912.jpg,Hypercompe scribonia,Giant Leopard Moth,36.0727677125,-79.8658416598,2025-12-12,iNaturalist,cc0,aaad640bdb9d9912,https://inaturalist-open-data.s3.amazonaws.com/photos/599860680/large.jpg,United States,North Carolina,Greensboro,"Greensboro, North Carolina, United States",a small black furry animal laying on the ground,"Observation from Greensboro, North Carolina, United States in 2025: the Giant Leopard Moth (*Hypercompe scribonia*) is seen small black furry animal laying on the ground.",0.5,265.0
image_e33a4a7826d388be.jpg,Junco hyemalis,Dark-eyed Junco,45.453991674,-75.6557384715,2025-12-11,iNaturalist,cc-by,e33a4a7826d388be,https://inaturalist-open-data.s3.amazonaws.com/photos/599860289/large.jpg,Canada,Ontario,Ottawa City Hall,"Ottawa City Hall, Ontario, Canada",a bird standing in the snow next to a pole,"The visual features show: bird standing in the snow next to a pole. This is an observation of a Dark-eyed Junco (*Junco hyemalis*) located in Ottawa City Hall, Ontario, Canada in 2025.",-9.2,65.0
image_cf99e8405181c683.jpg,Sturnus vulgaris,European Starling,45.4539912036,-75.6557445064,2025-12-13,iNaturalist,cc-by,cf99e8405181c683,https://inaturalist-open-data.s3.amazonaws.com/photos/599860288/large.jpg,Canada,Ontario,Ottawa City Hall,"Ottawa City Hall, Ontario, Canada",a bird sitting on a branch in the snow,"AEuropean Starling (*Sturnus vulgaris*) is depicted bird sitting on a branch in the snow. The sighting was recorded in Ottawa City Hall, Ontario, Canada in 2025.",-8.1,65.0
image_88212b1ec713a82a.jpg,Cardinalis cardinalis,Northern Cardinal,45.453991674,-75.655745177,2025-12-13,iNaturalist,cc-by,88212b1ec713a82a,https://inaturalist-open-data.s3.amazonaws.com/photos/599860249/large.jpg,Canada,Ontario,Ottawa City Hall,"Ottawa City Hall, Ontario, Canada",a red bird sitting on a stone in the snow,"The visual features show: red bird sitting on a stone in the snow. This is an observation of a Northern Cardinal (*Cardinalis cardinalis*) located in Ottawa City Hall, Ontario, Canada in 2025.",-8.1,65.0
image_a51ec53387630611.jpg,Papaver cambricum,Welsh Poppy,53.1044971667,-4.0837471667,2021-05-26,iNaturalist,cc-by,a51ec53387630611,https://inaturalist-open-data.s3.amazonaws.com/photos/599860516/large.jpg,United Kingdom,Cymru / Wales,,"Cymru / Wales, United Kingdom",two yellow flowers in a rocky area,"Observation from Cymru / Wales, United Kingdom in 2021: the Welsh Poppy (*Papaver cambricum*) is seen two yellow flowers in a rocky area.",9.7,112.0
image_5567a35fef0d0a08.jpg,Coragyps atratus,Black Vulture,40.3193950984,-74.3551253218,2025-12-14,iNaturalist,cc-by,5567a35fef0d0a08,https://inaturalist-open-data.s3.amazonaws.com/photos/599860422/large.jpg,United States,New Jersey,Manalapan Township,"Manalapan Township, New Jersey, United States",a bird flying in the sky,"Located in Manalapan Township, New Jersey, United States in 2025, this image captures a Black Vulture (*Coragyps atratus*) visually characterized by bird flying in the sky.",-3.1,23.0
image_e165b50930e3ef0e.jpg,Junco hyemalis,Dark-eyed Junco,40.3193950984,-74.3551253218,2025-12-14,iNaturalist,cc-by,e165b50930e3ef0e,https://inaturalist-open-data.s3.amazonaws.com/photos/599860421/large.jpg,United States,New Jersey,Manalapan Township,"Manalapan Township, New Jersey, United States",a bird sitting on top of a tree branch covered in snow,"Afield observation of the Dark-eyed Junco (*Junco hyemalis*) in Manalapan Township, New Jersey, United States in 2025. The image depicts bird sitting on top of a tree branch covered in snow.",-3.1,23.0
image_7e7715e92ee2bc2f.jpg,Sanicula europaea,wood sanicle,53.2241133333,-4.148075,2021-05-25,iNaturalist,cc-by,7e7715e92ee2bc2f,https://inaturalist-open-data.s3.amazonaws.com/photos/599860487/large.jpg,United Kingdom,Cymru / Wales,,"Cymru / Wales, United Kingdom",a close up of a flower with green leaves,"Afield observation of the wood sanicle (*Sanicula europaea*) in Cymru / Wales, United Kingdom in 2021. The image depicts close up of a flower with green leaves.",10.2,39.0
image_f3ae61cadbba3948.jpg,Geranium macrorrhizum,Rock Crane's-bill,53.2307916667,-4.17537,2021-05-25,iNaturalist,cc-by,f3ae61cadbba3948,https://inaturalist-open-data.s3.amazonaws.com/photos/599860463/large.jpg,United Kingdom,Cymru / Wales,,"Cymru / Wales, United Kingdom",a bunch of flowers growing on a rock,"Located in Cymru / Wales, United Kingdom in 2021, this image captures a Rock Crane's-bill (*Geranium macrorrhizum*) visually characterized by bunch of flowers growing on a rock.",10.0,61.0
image_c0ff798b4249034f.jpg,Tadorna variegata,Paradise Shelduck,-45.4331161,167.7133279,2025-11-11,iNaturalist,cc0,c0ff798b4249034f,https://inaturalist-open-data.s3.amazonaws.com/photos/599859659/large.jpg,New Zealand / Aotearoa,Southland,Fiordland Community,"Fiordland Community, Southland, New Zealand / Aotearoa",a duck swimming in a pond with leaves on the ground,"The visual features show: duck swimming in a pond with leaves on the ground. This is an observation of a Paradise Shelduck (*Tadorna variegata*) located in Fiordland Community, Southland, New Zealand / Aotearoa in 2025.",11.5,210.0
image_15446522cd3f7e5a.jpg,Bombycilla cedrorum,Cedar Waxwing,39.3292989068,-76.6206587985,2013-02-16,iNaturalist,cc-by,15446522cd3f7e5a,https://inaturalist-open-data.s3.amazonaws.com/photos/599859358/large.jpg,United States,Maryland,Baltimore,"Baltimore, Maryland, United States",a bird is perched on a branch in front of a brick building,"The visual features show: bird is perched on a branch in front of a brick building. This is an observation of a Cedar Waxwing (*Bombycilla cedrorum*) located in Baltimore, Maryland, United States in 2013.",1.5,77.0
image_a9e71827190ee715.jpg,Passiflora foetida,Stinking Passionflower,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,a9e71827190ee715,https://inaturalist-open-data.s3.amazonaws.com/photos/599859150/large.jpg,México,Sinaloa,,"Sinaloa, México",a white flower on a plant in the woods,"Observation from Sinaloa, México in 2025: the Stinking Passionflower (*Passiflora foetida*) is seen white flower on a plant in the woods.",23.3,10.0
image_1bc468488d7214b2.jpg,Psilocybe semilanceata,Liberty Cap,43.431071917,-8.3327166417,2025-12-14,iNaturalist,cc-by,1bc468488d7214b2,https://inaturalist-open-data.s3.amazonaws.com/photos/599859122/large.jpg,España,,,España,three mushrooms are sitting on the ground,"Located in España in 2025, this image captures a Liberty Cap (*Psilocybe semilanceata*) visually characterized by three mushrooms are sitting on the ground.",10.6,0.0
image_183c24bdbb2e1615.jpg,Mareca penelope,Eurasian Wigeon,37.7663123889,-122.2804908056,2025-12-14,iNaturalist,cc-by,183c24bdbb2e1615,https://inaturalist-open-data.s3.amazonaws.com/photos/599858700/large.jpg,United States,California,Alameda,"Alameda, California, United States",a couple of red - crested ducks on a rock in the water,"Located in Alameda, California, United States in 2025, this image captures a Eurasian Wigeon (*Mareca penelope*) visually characterized by couple of red - crested ducks on a rock in the water.",7.3,0.0
image_d30413b344a86c5f.jpg,Calidris minutilla,Least Sandpiper,37.7674021667,-122.2795822778,2025-12-14,iNaturalist,cc-by,d30413b344a86c5f,https://inaturalist-open-data.s3.amazonaws.com/photos/599858692/large.jpg,United States,California,Alameda,"Alameda, California, United States",a bird standing on a beach next to a body of water,"Observation from Alameda, California, United States in 2025: the Least Sandpiper (*Calidris minutilla*) is seen bird standing on a beach next to a body of water.",7.3,0.0
image_ad1e51c60a83face.jpg,Gallirallus australis,Weka,-44.6414024,167.8973801,2025-11-09,iNaturalist,cc0,ad1e51c60a83face,https://inaturalist-open-data.s3.amazonaws.com/photos/599858150/large.jpg,New Zealand / Aotearoa,Southland,,"Southland, New Zealand / Aotearoa",a bird walking on the ground near a yellow wall,"Observation from Southland, New Zealand / Aotearoa in 2025: the Weka (*Gallirallus australis*) is seen bird walking on the ground near a yellow wall.",14.1,0.0
image_c434e29c1619a8ff.jpg,Nestor notabilis,Kea,-44.7641558,167.9812189,2025-11-09,iNaturalist,cc0,c434e29c1619a8ff,https://inaturalist-open-data.s3.amazonaws.com/photos/599858042/large.jpg,New Zealand / Aotearoa,Southland,Fiordland Community,"Fiordland Community, Southland, New Zealand / Aotearoa",a bird is standing on the ground,"Observation from Fiordland Community, Southland, New Zealand / Aotearoa in 2025: the Kea (*Nestor notabilis*) is seen bird is standing on the ground.",3.7,1383.0
image_e00769b4c183084e.jpg,Ardea cinerea,Grey Heron,51.77907,-2.3935333333,2025-12-14,iNaturalist,cc-by,e00769b4c183084e,https://inaturalist-open-data.s3.amazonaws.com/photos/599858660/large.jpg,United Kingdom,England,Stroud,"Stroud, England, United Kingdom",a bird is standing on the rocks in the water,"The visual features show: bird is standing on the rocks in the water. This is an observation of a Grey Heron (*Ardea cinerea*) located in Stroud, England, United Kingdom in 2025.",9.9,10.0
image_a5c6974fedb2a606.jpg,Sturnus vulgaris,European Starling,51.7761216667,-2.38385,2025-12-14,iNaturalist,cc-by,a5c6974fedb2a606,https://inaturalist-open-data.s3.amazonaws.com/photos/599858681/large.jpg,United Kingdom,England,Stroud,"Stroud, England, United Kingdom",a bunch of fruit on a tree,"AEuropean Starling (*Sturnus vulgaris*) is depicted bunch of fruit on a tree. The sighting was recorded in Stroud, England, United Kingdom in 2025.",9.9,9.0
image_6cf151080f57bfde.jpg,Danaus plexippus,Monarch,41.958710688,-87.687565396,2021-07-21,iNaturalist,cc-by,6cf151080f57bfde,https://inaturalist-open-data.s3.amazonaws.com/photos/599858447/large.jpg,United States,Illinois,Chicago,"Chicago, Illinois, United States",a monarch butterfly on a flower,"Observation from Chicago, Illinois, United States in 2021: the Monarch (*Danaus plexippus*) is seen monarch butterfly on a flower.",19.2,182.0
image_dd7cd287622e756b.jpg,Eudocimus albus,White Ibis,9.3926186863,-84.1460951861,2025-06-12,iNaturalist,cc-by,dd7cd287622e756b,https://inaturalist-open-data.s3.amazonaws.com/photos/599857757/large.jpg,Costa Rica,Quepos,Quepos,"Quepos, Quepos, Costa Rica",a bird sitting on top of a tree branch,"Located in Quepos, Quepos, Costa Rica in 2025, this image captures a White Ibis (*Eudocimus albus*) visually characterized by bird sitting on top of a tree branch.",25.0,19.0
image_822a6a36ebcd6192.jpg,Calluna vulgaris,common heather,51.3505916746,6.9172750688,2025-12-14,iNaturalist,cc-by,822a6a36ebcd6192,https://inaturalist-open-data.s3.amazonaws.com/photos/599844904/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a close up of a plant with leaves and leaves,"Located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025, this image captures a common heather (*Calluna vulgaris*) visually characterized by close up of a plant with leaves and leaves.",5.4,134.0
image_9a0ecafb5d054d55.jpg,Ilex aquifolium,European holly,51.3506968574,6.9176223549,2025-12-14,iNaturalist,cc-by,9a0ecafb5d054d55,https://inaturalist-open-data.s3.amazonaws.com/photos/599844895/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a branch with red berries on it,"The visual features show: branch with red berries on it. This is an observation of a European holly (*Ilex aquifolium*) located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025.",5.5,121.0
image_c003c61a4779cc67.jpg,Pteridium aquilinum,common bracken,51.3496247306,6.9155624184,2025-12-14,iNaturalist,cc-by,c003c61a4779cc67,https://inaturalist-open-data.s3.amazonaws.com/photos/599844898/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a field of tall grass with brown leaves,"Located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025, this image captures a common bracken (*Pteridium aquilinum*) visually characterized by field of tall grass with brown leaves.",5.5,125.0
image_d931450ddc7f5805.jpg,Trametes betulina,Gilled Polypore,51.3437724508,6.9073144412,2025-12-14,iNaturalist,cc-by,d931450ddc7f5805,https://inaturalist-open-data.s3.amazonaws.com/photos/599844882/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a green fungus fungus on a tree stump,"The visual features show: green fungus fungus on a tree stump. This is an observation of a Gilled Polypore (*Trametes betulina*) located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025.",5.4,132.0
image_ebc983ddd0944782.jpg,Regulus ignicapilla,Common Firecrest,51.3518981609,6.9074215909,2025-12-14,iNaturalist,cc-by,ebc983ddd0944782,https://inaturalist-open-data.s3.amazonaws.com/photos/599844812/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",holly with berries,"Observation from Ratingen, Nordrhein-Westfalen, Deutschland in 2025: the Common Firecrest (*Regulus ignicapilla*) is seen holly with berries.",5.4,129.0
image_015dd68a06a0fba0.jpg,Cymbalaria muralis,Ivy-leaved toadflax,51.3582327828,6.9196283046,2025-12-14,iNaturalist,cc-by,015dd68a06a0fba0,https://inaturalist-open-data.s3.amazonaws.com/photos/599844785/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a plant growing on a rock wall,"Afield observation of the Ivy-leaved toadflax (*Cymbalaria muralis*) in Ratingen, Nordrhein-Westfalen, Deutschland in 2025. The image depicts plant growing on a rock wall.",5.7,90.0
image_7c1bc18deae20422.jpg,Cyanistes caeruleus,Eurasian Blue Tit,51.3533724264,6.9149277929,2025-12-14,iNaturalist,cc-by,7c1bc18deae20422,https://inaturalist-open-data.s3.amazonaws.com/photos/599844755/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",two birds are perched on a tree branch,"Observation from Ratingen, Nordrhein-Westfalen, Deutschland in 2025: the Eurasian Blue Tit (*Cyanistes caeruleus*) is seen two birds are perched on a tree branch.",5.5,126.0
image_231013583ba76cc1.jpg,Aegithalos caudatus,Long-tailed Tit,51.3533403173,6.9149238005,2025-12-14,iNaturalist,cc-by,231013583ba76cc1,https://inaturalist-open-data.s3.amazonaws.com/photos/599844768/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a bird is perched on a tree branch,"Afield observation of the Long-tailed Tit (*Aegithalos caudatus*) in Ratingen, Nordrhein-Westfalen, Deutschland in 2025. The image depicts bird is perched on a tree branch.",5.5,126.0
image_6371855f5a632084.jpg,Struthiopteris spicant,deer fern,51.3495318109,6.9187256352,2025-12-14,iNaturalist,cc-by,6371855f5a632084,https://inaturalist-open-data.s3.amazonaws.com/photos/599844744/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",a fern leaf in the woods,"The visual features show: fern leaf in the woods. This is an observation of a deer fern (*Struthiopteris spicant*) located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025.",5.6,109.0
image_6580b4d2cea18d16.jpg,Procavia capensis,Rock Hyrax,-24.5524138889,31.0969166667,2025-12-14,iNaturalist,cc0,6580b4d2cea18d16,https://inaturalist-open-data.s3.amazonaws.com/photos/599857574/large.jpg,South Africa,Limpopo,Maruleng Local Municipality,"Maruleng Local Municipality, Limpopo, South Africa",a small animal standing on a wooden walkway,"Located in Maruleng Local Municipality, Limpopo, South Africa in 2025, this image captures a Rock Hyrax (*Procavia capensis*) visually characterized by small animal standing on a wooden walkway.",20.0,567.0
image_c02ac35160226e6f.jpg,Halyomorpha halys,Brown Marmorated Stink Bug,38.5761083333,-121.4738333333,2025-12-14,iNaturalist,cc-by,c02ac35160226e6f,https://inaturalist-open-data.s3.amazonaws.com/photos/599857488/large.jpg,United States,California,Sacramento,"Sacramento, California, United States",a small bird is sitting on a wooden table,"ABrown Marmorated Stink Bug (*Halyomorpha halys*) is depicted small bird is sitting on a wooden table. The sighting was recorded in Sacramento, California, United States in 2025.",4.6,13.0
image_f5b90f8772d02906.jpg,Buteo buteo,Common Buzzard,51.8862056198,-2.0888245851,2025-12-08,iNaturalist,cc-by,f5b90f8772d02906,https://inaturalist-open-data.s3.amazonaws.com/photos/599856882/large.jpg,United Kingdom,England,Cheltenham,"Cheltenham, England, United Kingdom",a bird flying in the sky with a blue sky background,"The visual features show: bird flying in the sky with a blue sky background. This is an observation of a Common Buzzard (*Buteo buteo*) located in Cheltenham, England, United Kingdom in 2025.",11.2,68.0
image_ab71fc20099a225c.jpg,Anas platyrhynchos,Mallard,51.8873814427,-2.0904044062,2025-12-08,iNaturalist,cc-by,ab71fc20099a225c,https://inaturalist-open-data.s3.amazonaws.com/photos/599856781/large.jpg,United Kingdom,England,Cheltenham,"Cheltenham, England, United Kingdom",a duck is taking off from the water,"The visual features show: duck is taking off from the water. This is an observation of a Mallard (*Anas platyrhynchos*) located in Cheltenham, England, United Kingdom in 2025.",11.2,68.0
image_606cc22c0bdb2a3f.jpg,Anas platyrhynchos,Mallard,51.8874265546,-2.0904583856,2025-12-08,iNaturalist,cc-by,606cc22c0bdb2a3f,https://inaturalist-open-data.s3.amazonaws.com/photos/599856568/large.jpg,United Kingdom,England,Cheltenham,"Cheltenham, England, United Kingdom",a duck swimming in a lake with a green head,"Observation from Cheltenham, England, United Kingdom in 2025: the Mallard (*Anas platyrhynchos*) is seen duck swimming in a lake with a green head.",11.2,68.0
image_988004e93310d5f4.jpg,Anas platyrhynchos,Mallard,51.887399653,-2.0901938528,2025-12-08,iNaturalist,cc-by,988004e93310d5f4,https://inaturalist-open-data.s3.amazonaws.com/photos/599856486/large.jpg,United Kingdom,England,Cheltenham,"Cheltenham, England, United Kingdom",a duck splashing water,"The visual features show: duck splashing water. This is an observation of a Mallard (*Anas platyrhynchos*) located in Cheltenham, England, United Kingdom in 2025.",11.2,68.0
image_5e3bb7426548e41f.jpg,Orthemis discolor,Carmine Skimmer,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,5e3bb7426548e41f,https://inaturalist-open-data.s3.amazonaws.com/photos/599856456/large.jpg,México,Sinaloa,,"Sinaloa, México",a brown dragonfly on a stick,"Afield observation of the Carmine Skimmer (*Orthemis discolor*) in Sinaloa, México in 2025. The image depicts brown dragonfly on a stick.",23.3,10.0
image_e73a7cec2b74772f.jpg,Rhipidura fuliginosa,New Zealand Fantail,-46.560765,169.4687152,2025-11-07,iNaturalist,cc0,e73a7cec2b74772f,https://inaturalist-open-data.s3.amazonaws.com/photos/599854447/large.jpg,New Zealand / Aotearoa,Clutha District,,"Clutha District, New Zealand / Aotearoa",a bird is perched on a branch of a tree,"ANew Zealand Fantail (*Rhipidura fuliginosa*) is depicted bird is perched on a branch of a tree. The sighting was recorded in Clutha District, New Zealand / Aotearoa in 2025.",14.2,21.0
image_5649a4da3bf845aa.jpg,Erythemis vesiculosa,Great Pondhawk,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,5649a4da3bf845aa,https://inaturalist-open-data.s3.amazonaws.com/photos/599856378/large.jpg,México,Sinaloa,,"Sinaloa, México",a dragon is perched on a branch,"Afield observation of the Great Pondhawk (*Erythemis vesiculosa*) in Sinaloa, México in 2025. The image depicts dragon is perched on a branch.",23.3,10.0
image_70dfb1b8780fa6c9.jpg,Corvus corone,Carrion Crow,52.5332414469,-1.9566775113,2025-12-07,iNaturalist,cc-by,70dfb1b8780fa6c9,https://inaturalist-open-data.s3.amazonaws.com/photos/599856338/large.jpg,United Kingdom,England,Sandwell,"Sandwell, England, United Kingdom",a black bird eating a yellow flower in the woods,"ACarrion Crow (*Corvus corone*) is depicted black bird eating a yellow flower in the woods. The sighting was recorded in Sandwell, England, United Kingdom in 2025.",9.5,101.0
image_8632187c00866f23.jpg,Camponotus subbarbatus,Bearded Carpenter ant,40.8007666667,-73.1536555,2025-07-05,iNaturalist,cc-by,8632187c00866f23,https://inaturalist-open-data.s3.amazonaws.com/photos/599856270/large.jpg,United States,New York,Town of Islip,"Town of Islip, New York, United States",a black ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant,"The visual features show: black ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant ant. This is an observation of a Bearded Carpenter ant (*Camponotus subbarbatus*) located in Town of Islip, New York, United States in 2025.",22.8,14.0
image_83416900eb49c24d.jpg,Ardea herodias,Great Blue Heron,39.7586777778,-85.9807972222,2025-12-14,iNaturalist,cc-by,83416900eb49c24d,https://inaturalist-open-data.s3.amazonaws.com/photos/599856187/large.jpg,United States,Indiana,Indianapolis,"Indianapolis, Indiana, United States",a bird is standing in the snow near some bushes,"Observation from Indianapolis, Indiana, United States in 2025: the Great Blue Heron (*Ardea herodias*) is seen bird is standing in the snow near some bushes.",-17.3,251.0
image_ea55a679177b9f42.jpg,Gallinago gallinago,Common Snipe,52.5305671886,-1.9521767646,2025-12-07,iNaturalist,cc-by,ea55a679177b9f42,https://inaturalist-open-data.s3.amazonaws.com/photos/599856158/large.jpg,United Kingdom,England,Sandwell,"Sandwell, England, United Kingdom",a group of birds standing on a patch of grass,"The visual features show: group of birds standing on a patch of grass. This is an observation of a Common Snipe (*Gallinago gallinago*) located in Sandwell, England, United Kingdom in 2025.",9.5,99.0
image_6fb75005c7514564.jpg,Urosaurus bicarinatus,Tropical tree lizard,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,6fb75005c7514564,https://inaturalist-open-data.s3.amazonaws.com/photos/599856152/large.jpg,México,Sinaloa,,"Sinaloa, México",a bird is perched on a branch in the woods,"ATropical tree lizard (*Urosaurus bicarinatus*) is depicted bird is perched on a branch in the woods. The sighting was recorded in Sinaloa, México in 2025.",23.3,10.0
image_b585051d75dc4512.jpg,Erythemis plebeja,Pin-tailed Pondhawk,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,b585051d75dc4512,https://inaturalist-open-data.s3.amazonaws.com/photos/599856087/large.jpg,México,Sinaloa,,"Sinaloa, México",a dragonfly on a flower,"Located in Sinaloa, México in 2025, this image captures a Pin-tailed Pondhawk (*Erythemis plebeja*) visually characterized by dragonfly on a flower.",23.3,10.0
image_e0cd1d08ac83caff.jpg,Ensatina eschscholtzii,Ensatina,40.6486514428,-123.931245951,2025-12-14,iNaturalist,cc-by,e0cd1d08ac83caff,https://static.inaturalist.org/photos/599856068/large.jpg,United States,California,,"California, United States",a frog is sitting on the ground,"Afield observation of the Ensatina (*Ensatina eschscholtzii*) in California, United States in 2025. The image depicts frog is sitting on the ground.",9.7,708.0
image_03e8554a880b6359.jpg,Etheostoma crossopterum,Fringed Darter,35.6207058611,-86.8937450247,2025-12-07,iNaturalist,cc-by,03e8554a880b6359,https://inaturalist-open-data.s3.amazonaws.com/photos/599855171/large.jpg,United States,Tennessee,,"Tennessee, United States",a fish in a tank filled with rocks,"The visual features show: fish in a tank filled with rocks. This is an observation of a Fringed Darter (*Etheostoma crossopterum*) located in Tennessee, United States in 2025.",4.2,235.0
image_5b035dc892bcda3c.jpg,Perithemis tenera,Eastern Amberwing,40.80138,-73.1536028333,2025-07-05,iNaturalist,cc-by,5b035dc892bcda3c,https://inaturalist-open-data.s3.amazonaws.com/photos/599855806/large.jpg,United States,New York,Town of Islip,"Town of Islip, New York, United States",a bird is standing in the water near a log,"Located in Town of Islip, New York, United States in 2025, this image captures a Eastern Amberwing (*Perithemis tenera*) visually characterized by bird is standing in the water near a log.",22.8,12.0
image_ad928418d4ad7671.jpg,Orthemis ferruginea,Roseate Skimmer,22.6191252474,-105.6018378586,2025-12-14,iNaturalist,cc0,ad928418d4ad7671,https://inaturalist-open-data.s3.amazonaws.com/photos/599855823/large.jpg,México,Sinaloa,,"Sinaloa, México",a purple dragonfly sitting on a stick,"Located in Sinaloa, México in 2025, this image captures a Roseate Skimmer (*Orthemis ferruginea*) visually characterized by purple dragonfly sitting on a stick.",23.3,10.0
image_4a48b1de0e9c08e7.jpg,Trachemys scripta,Pond Slider,40.8014866667,-73.1536416667,2025-07-05,iNaturalist,cc-by,4a48b1de0e9c08e7,https://inaturalist-open-data.s3.amazonaws.com/photos/599855750/large.jpg,United States,New York,Town of Islip,"Town of Islip, New York, United States",a turtle swimming in a pond with a leaf in its mouth,"Observation from Town of Islip, New York, United States in 2025: the Pond Slider (*Trachemys scripta*) is seen turtle swimming in a pond with a leaf in its mouth.",22.8,12.0
image_168d3dce4edef765.jpg,Hedera helix,common ivy,51.3402537818,6.8995193743,2025-12-14,iNaturalist,cc-by,168d3dce4edef765,https://inaturalist-open-data.s3.amazonaws.com/photos/599844835/large.jpg,Deutschland,Nordrhein-Westfalen,Ratingen,"Ratingen, Nordrhein-Westfalen, Deutschland",ivy growing on a tree trunk,"Located in Ratingen, Nordrhein-Westfalen, Deutschland in 2025, this image captures a common ivy (*Hedera helix*) visually characterized by ivy growing on a tree trunk.",5.3,127.0
